Temperature,Humidity,Moisture,Nitrogen,Potassium,Phosphorous,SDI,Level
24,68.79,32.68,7.72,22.97,3.26,37.52,Moderate
40,20.31,24.32,7.72,41.18,5.95,71.64,High
40,21.34,63.85,15.94,5.32,12.57,71.71,High
26,62.36,39.97,52.86,34.46,13.92,9.45,Healthy
25,56.12,53.61,52.63,44.51,25.59,8.08,Healthy
20,57.49,59.96,40.18,45.61,9.53,21.15,Low
23,38.54,23.26,8.43,10.1,17.73,49.86,Moderate
35,29.61,45.57,20.48,38.66,26.07,39.86,Moderate
32,33.01,15.36,5.47,7.23,2.8,74.09,High
31,54.8,49.8,24.93,42.35,26.15,19.55,Low
36,28.12,15.53,7.14,16.85,10.02,70.33,High
39,25.37,38.42,7.65,49.01,25.66,59.76,Moderate
31,41.75,67.42,45.28,30.43,25.05,28.43,Low
23,61.25,43.15,35.76,34.81,22.74,9.51,Healthy
23,43.86,45.47,40.54,23.44,7.49,22.77,Low
24,60.78,27.97,54.85,40.14,13.54,16.09,Low
25,60.51,46.72,50.28,28.39,12.29,5.85,Healthy
30,44.44,43.47,5.67,46.08,17.07,34.16,Moderate
23,59.68,39.57,49.0,39.71,23.74,9.83,Healthy
35,20.41,18.59,5.04,9.57,17.02,73.91,High
40,34.28,14.85,5.43,8.01,20.41,75.89,High
32,61.73,34.07,51.61,23.16,11.79,24.6,Low
27,65.35,66.62,19.94,15.55,15.2,29.65,Low
25,61.53,51.38,41.08,37.9,26.5,4.89,Healthy
31,28.39,21.6,37.35,6.42,27.14,55.99,Moderate
40,26.56,14.96,44.69,5.89,24.71,70.24,High
26,61.59,52.32,38.88,38.51,9.05,9.51,Healthy
36,52.05,49.16,56.79,23.89,13.63,24.99,Low
36,21.03,57.43,10.93,7.96,1.41,70.02,High
20,47.96,17.13,44.79,6.06,9.56,47.61,Moderate
24,51.59,12.22,48.91,17.4,1.21,40.32,Moderate
24,65.53,53.33,14.85,10.28,23.67,26.61,Low
36,20.89,19.85,25.3,5.56,24.76,70.25,High
32,62.47,30.42,17.45,43.55,27.72,32.92,Moderate
26,58.42,49.22,8.47,30.72,18.25,14.94,Low
20,72.08,49.35,14.66,22.73,21.94,26.17,Low
25,28.08,68.76,49.14,21.19,8.86,34.22,Moderate
26,39.83,43.94,33.67,19.09,8.56,27.37,Low
40,22.72,12.39,39.42,9.56,13.8,72.34,High
35,29.86,10.99,7.15,10.08,24.66,72.29,High
25,58.36,53.2,37.67,37.81,13.55,6.52,Healthy
40,31.63,68.25,10.44,6.6,27.83,70.13,High
26,55.56,52.77,52.52,34.56,14.78,6.47,Healthy
29,56.93,50.15,49.66,38.9,18.14,7.94,Healthy
21,77.19,56.41,52.5,31.64,16.36,18.64,Low
40,28.2,12.74,19.8,13.78,20.9,70.59,High
28,79.0,67.44,41.84,6.84,20.63,36.91,Moderate
28,62.64,53.27,26.05,44.92,4.43,21.65,Low
39,61.13,13.45,58.06,40.52,17.72,40.05,Moderate
24,52.21,47.87,34.43,36.58,23.84,9.92,Healthy
26,25.03,20.95,31.94,45.99,2.66,48.0,Moderate
22,38.62,56.07,48.86,30.87,23.24,19.19,Low
35,56.71,24.35,52.88,37.28,24.59,29.42,Low
24,33.68,40.24,25.24,37.5,8.18,29.5,Low
32,59.41,34.46,20.27,35.91,19.28,24.42,Low
28,45.58,53.81,58.05,31.68,16.51,15.37,Low
20,54.73,64.08,8.54,35.47,24.78,28.87,Low
22,60.38,49.4,36.37,45.62,1.33,18.8,Low
25,58.36,51.82,29.04,26.25,20.19,8.17,Healthy
36,30.54,52.09,47.92,15.7,28.46,41.06,Moderate
36,43.05,51.31,39.18,27.6,1.54,36.01,Moderate
40,20.89,62.33,12.6,33.87,29.03,58.57,Moderate
24,34.86,41.69,59.03,25.71,12.11,24.27,Low
38,40.87,54.93,39.91,46.33,23.22,34.85,Moderate
32,57.2,63.3,6.85,12.98,18.89,38.97,Moderate
26,59.4,46.12,52.82,23.06,26.23,9.28,Healthy
25,60.95,54.88,42.55,41.55,21.89,5.6,Healthy
40,74.16,12.72,8.55,8.74,3.4,76.89,High
22,31.0,36.39,6.63,19.52,11.44,45.78,Moderate
35,24.46,15.58,6.22,45.4,2.48,71.86,High
40,21.99,46.02,10.22,13.74,14.64,61.98,Moderate
25,58.19,45.75,47.67,30.56,12.05,6.54,Healthy
26,62.26,52.47,41.75,33.14,16.29,5.73,Healthy
40,21.43,12.64,33.72,7.21,20.55,74.17,High
25,49.48,46.06,43.03,40.83,21.46,9.49,Healthy
38,22.0,14.81,26.37,12.4,12.0,71.14,High
36,24.89,18.76,8.57,13.37,1.82,77.01,High
26,69.74,59.15,26.78,44.68,19.04,18.38,Low
23,74.04,64.0,27.62,46.15,17.55,25.01,Low
32,62.89,27.26,34.73,44.01,22.47,27.58,Low
26,55.63,42.91,6.04,11.24,21.65,30.24,Moderate
26,60.38,44.39,50.87,42.32,11.79,8.8,Healthy
40,21.9,20.8,7.06,13.33,12.73,76.99,High
33,68.93,59.0,27.66,24.01,18.23,27.7,Low
22,68.04,54.22,7.82,35.75,7.65,26.66,Low
28,44.28,64.61,29.28,42.74,15.36,26.25,Low
35,64.4,18.03,23.08,37.24,2.47,45.96,Moderate
37,69.6,11.88,6.42,10.23,3.0,71.16,High
31,70.35,50.85,14.25,37.11,22.49,23.39,Low
26,53.51,43.97,54.16,40.71,23.68,9.99,Healthy
36,76.65,16.96,59.3,38.04,17.7,41.59,Moderate
31,56.89,33.35,56.46,19.05,20.72,24.46,Low
29,44.74,56.27,17.9,15.77,28.4,34.23,Moderate
29,62.13,49.09,49.63,40.64,23.77,8.9,Healthy
39,53.26,20.13,18.06,8.62,21.27,57.16,Moderate
23,74.88,57.23,22.14,22.11,6.77,29.57,Low
40,41.33,12.91,7.63,7.09,5.72,79.07,High
25,55.71,23.67,26.14,42.62,17.09,22.73,Low
34,55.29,53.97,13.25,32.82,18.44,26.3,Low
38,23.35,22.31,8.66,9.68,29.08,75.47,High
31,68.66,27.71,33.72,38.38,23.24,27.48,Low
38,47.32,10.95,5.73,5.59,23.29,70.92,High
26,63.32,58.72,57.99,37.42,14.95,9.92,Healthy
28,59.06,50.9,43.09,41.49,19.03,7.31,Healthy
30,64.39,18.92,59.83,30.09,18.18,26.98,Low
29,79.06,43.42,55.32,14.04,26.63,29.34,Low
38,69.19,45.15,18.74,40.96,4.58,39.87,Moderate
39,63.48,52.39,46.03,48.66,15.65,27.56,Low
26,60.75,44.97,35.04,41.4,17.53,8.59,Healthy
26,56.48,44.38,36.78,14.71,14.62,17.68,Low
37,26.4,34.8,22.6,8.65,29.56,62.14,Moderate
34,27.57,25.28,5.22,5.28,2.81,76.05,High
25,66.11,61.07,52.66,34.88,24.59,9.88,Healthy
39,20.12,13.98,36.67,12.1,3.55,76.14,High
20,77.79,59.82,44.93,44.27,16.6,24.23,Low
40,21.01,10.08,20.86,41.54,2.61,75.76,High
37,21.81,64.14,16.32,47.99,21.63,54.96,Moderate
24,62.25,57.87,45.53,7.96,21.08,19.76,Low
23,70.41,54.31,35.5,37.2,25.48,14.1,Low
28,63.92,52.78,56.1,30.77,21.93,9.08,Healthy
20,57.79,53.75,55.85,43.45,23.83,13.33,Low
23,63.37,53.04,37.87,36.71,20.3,7.89,Healthy
34,73.49,58.0,26.98,25.13,23.35,30.95,Moderate
30,41.34,56.75,17.49,13.09,10.43,39.91,Moderate
25,54.37,56.14,43.6,39.15,24.57,8.44,Healthy
36,37.77,10.83,13.56,6.34,12.64,70.94,High
39,37.1,15.5,7.14,18.47,3.89,72.64,High
40,25.99,25.79,21.05,8.51,28.66,71.01,High
22,62.48,63.14,21.6,47.58,16.09,23.17,Low
37,43.34,28.61,10.15,28.51,18.24,47.47,Moderate
24,66.06,54.01,48.86,25.28,17.01,9.76,Healthy
39,53.64,11.93,8.23,11.99,3.0,70.25,High
40,28.26,10.7,6.84,35.69,9.53,71.39,High
20,32.62,56.33,18.92,33.43,7.0,36.29,Moderate
26,53.15,25.08,12.2,40.48,15.13,29.45,Low
25,20.51,27.06,59.86,44.13,16.32,35.84,Moderate
26,62.69,51.26,50.09,46.14,24.1,7.63,Healthy
40,36.52,24.78,29.69,5.81,3.4,70.19,High
28,59.97,52.35,33.09,31.01,20.56,8.91,Healthy
29,63.21,58.72,39.21,19.31,11.35,21.32,Low
24,64.16,45.52,47.35,39.33,20.19,6.67,Healthy
29,60.35,50.7,47.3,42.32,15.9,8.78,Healthy
25,63.85,27.43,57.78,40.85,21.66,15.66,Low
38,42.9,21.85,5.24,5.5,5.76,73.3,High
32,21.28,13.92,7.91,11.47,9.03,72.8,High
27,62.62,49.16,54.46,39.34,11.94,8.18,Healthy
24,63.55,17.52,22.62,26.13,5.33,34.12,Moderate
35,32.74,46.69,30.17,47.29,18.39,36.53,Moderate
28,77.1,44.13,42.51,40.28,27.69,19.85,Low
39,30.88,69.86,14.47,7.87,2.33,73.35,High
24,51.9,47.88,44.4,33.8,16.31,7.92,Healthy
24,64.96,52.03,57.02,37.98,12.04,8.6,Healthy
38,24.38,11.82,47.79,6.69,2.92,76.02,High
21,44.71,29.04,52.06,10.93,13.44,36.24,Moderate
25,63.99,62.89,45.64,35.83,21.09,9.02,Healthy
39,74.86,54.1,40.91,8.72,20.68,41.67,Moderate
28,62.31,51.48,52.07,36.55,25.97,7.83,Healthy
40,34.87,52.25,29.49,11.73,20.12,47.88,Moderate
27,62.77,49.13,36.53,28.96,14.18,9.51,Healthy
26,54.86,47.11,53.46,27.49,15.09,8.72,Healthy
24,62.63,52.77,41.69,31.04,27.61,8.12,Healthy
25,60.55,43.79,46.07,19.62,14.25,10.76,Low
23,58.79,50.6,52.71,49.04,14.94,9.84,Healthy
29,48.4,56.27,47.03,25.13,21.72,17.57,Low
26,55.25,49.05,44.96,22.41,19.56,8.77,Healthy
38,20.06,17.89,8.73,16.63,16.13,72.65,High
22,58.68,15.99,30.66,23.61,7.5,33.72,Moderate
29,60.26,43.21,52.9,35.72,20.12,9.13,Healthy
40,76.06,51.02,8.94,12.53,28.27,52.08,Moderate
23,63.05,46.93,52.06,35.36,26.56,7.75,Healthy
37,34.11,15.31,34.74,5.49,1.81,72.13,High
40,20.86,11.0,6.96,47.24,23.05,75.55,High
25,23.47,37.84,51.22,44.95,12.06,29.77,Low
39,43.68,19.85,45.99,14.25,24.83,52.06,Moderate
20,63.67,61.21,31.97,16.12,7.76,29.63,Low
25,60.42,52.71,52.76,17.46,15.81,9.42,Healthy
27,24.79,66.36,41.83,21.23,29.99,37.64,Moderate
31,59.14,34.68,43.31,35.18,22.92,17.39,Low
37,29.52,18.03,17.71,10.13,2.94,74.21,High
21,59.52,31.89,32.21,33.48,22.14,18.33,Low
21,37.41,53.26,43.38,37.26,7.85,24.03,Low
32,73.92,11.78,29.51,40.09,13.4,42.28,Moderate
24,71.37,51.68,36.11,17.81,9.04,20.62,Low
29,59.18,19.21,44.14,44.75,6.96,29.78,Low
25,71.48,45.52,52.77,37.51,20.16,8.55,Healthy
34,72.35,62.42,15.68,49.71,27.77,40.49,Moderate
33,50.71,60.64,58.21,34.56,19.22,21.73,Low
39,36.78,18.89,10.54,11.01,10.52,70.34,High
38,28.91,30.71,14.33,8.48,5.43,70.25,High
39,37.24,26.14,52.43,43.61,5.07,50.89,Moderate
26,66.63,69.57,29.07,39.17,4.28,26.24,Low
36,20.34,13.46,10.4,5.0,20.29,78.36,High
22,46.5,47.08,34.81,43.1,6.87,22.15,Low
30,48.36,32.97,25.82,29.83,28.29,29.79,Low
24,50.81,32.68,27.66,47.87,23.5,24.02,Low
24,79.94,58.59,13.92,48.28,25.23,30.55,Moderate
40,20.4,11.9,47.91,7.8,7.4,76.93,High
36,54.17,52.87,21.4,48.54,11.01,33.07,Moderate
38,20.41,10.36,57.62,11.49,2.51,76.42,High
25,44.77,30.14,47.39,40.12,10.92,21.84,Low
39,43.75,41.79,39.27,33.49,1.36,41.55,Moderate
37,20.23,10.61,15.11,18.03,10.1,74.19,High
40,22.25,16.07,48.69,11.69,16.74,66.84,Moderate
35,37.67,42.26,55.5,35.8,4.41,35.86,Moderate
38,24.92,58.9,12.32,5.35,3.01,71.7,High
39,20.16,19.21,10.36,5.67,1.04,88.3,High
22,61.39,51.82,44.26,49.19,23.01,11.65,Low
25,59.66,45.02,56.92,47.83,20.85,7.72,Healthy
39,31.77,22.8,7.17,9.31,6.17,75.91,High
26,68.53,51.21,49.83,39.6,18.65,7.28,Healthy
27,63.86,44.51,46.44,5.56,25.43,23.62,Low
24,60.33,47.86,50.35,32.15,17.62,3.43,Healthy
30,72.39,13.88,34.91,23.61,26.14,38.62,Moderate
37,42.6,15.68,6.81,12.31,3.59,71.2,High
35,33.32,13.59,24.52,9.81,1.52,70.76,High
26,61.97,54.13,43.25,41.39,28.63,9.44,Healthy
40,21.29,18.13,5.14,17.38,29.37,78.0,High
26,60.88,34.86,19.32,28.29,18.36,18.37,Low
36,22.42,26.77,6.73,8.09,21.84,70.17,High
37,30.1,12.06,16.69,19.24,3.36,71.38,High
35,31.08,63.02,59.47,39.69,5.96,42.35,Moderate
39,24.42,10.63,27.0,5.47,11.75,78.12,High
38,22.05,26.13,27.88,8.11,3.72,72.73,High
22,59.49,54.05,46.43,41.41,24.88,9.25,Healthy
38,20.93,21.25,7.37,23.03,1.37,75.82,High
31,67.09,64.15,41.64,32.0,8.14,24.69,Low
36,21.82,13.59,11.19,7.81,4.59,81.93,High
24,77.62,57.19,28.23,13.21,16.79,27.98,Low
34,47.73,64.2,48.5,28.56,13.03,28.86,Low
26,68.47,46.57,44.38,39.06,21.95,8.9,Healthy
32,70.92,60.66,29.21,35.04,3.02,31.97,Moderate
25,55.23,14.24,54.01,17.9,8.37,31.5,Moderate
23,27.69,54.72,8.69,49.1,2.74,45.3,Moderate
39,26.65,14.86,9.19,12.85,12.96,75.58,High
23,64.44,48.25,48.4,39.79,19.55,6.84,Healthy
31,56.97,20.8,30.79,7.01,4.86,47.79,Moderate
30,67.56,50.64,40.84,25.1,20.82,14.87,Low
31,49.24,48.97,47.77,46.16,24.9,18.65,Low
38,36.21,10.98,7.36,12.62,18.87,70.35,High
40,23.42,15.43,18.31,6.97,12.31,79.07,High
30,37.97,20.2,26.31,22.9,25.82,42.89,Moderate
26,63.89,56.6,48.92,36.99,17.24,7.39,Healthy
39,35.7,18.83,34.9,16.24,24.72,57.46,Moderate
36,26.33,18.32,24.0,7.93,4.52,72.63,High
25,58.95,42.19,45.08,23.72,14.0,9.99,Healthy
28,66.88,66.05,23.65,26.18,3.36,31.18,Moderate
25,37.28,57.42,21.01,31.47,20.89,22.39,Low
30,57.61,10.03,38.03,37.62,12.7,32.2,Moderate
20,20.23,42.1,53.94,48.57,7.23,40.5,Moderate
28,63.48,51.02,50.89,31.58,17.58,7.28,Healthy
29,35.46,51.88,46.89,6.69,27.16,34.67,Moderate
27,44.98,30.56,48.29,29.5,22.31,21.56,Low
20,75.8,62.47,5.22,31.4,1.13,43.3,Moderate
30,52.7,49.25,49.4,13.53,27.95,22.3,Low
23,54.53,61.12,19.03,47.61,22.99,22.94,Low
25,58.93,50.22,22.42,33.29,16.12,7.85,Healthy
22,36.14,32.58,41.32,5.14,8.39,45.04,Moderate
39,35.11,10.45,20.34,11.4,8.02,72.84,High
20,60.58,49.9,39.52,37.67,20.83,8.93,Healthy
39,22.07,11.14,10.83,10.03,15.3,79.99,High
23,50.83,54.52,57.22,35.7,10.94,13.44,Low
26,55.82,40.79,49.42,28.96,22.43,9.83,Healthy
24,73.97,63.69,5.71,39.26,10.47,31.76,Moderate
33,25.57,13.81,11.87,10.6,6.66,72.42,High
35,29.69,22.31,6.18,6.08,4.37,75.75,High
28,48.84,41.02,18.59,28.04,11.01,26.23,Low
21,60.2,50.99,52.41,24.65,19.98,9.13,Healthy
39,42.13,11.66,11.98,10.35,1.7,76.64,High
40,24.39,13.83,12.98,20.54,22.54,70.92,High
25,55.32,53.23,56.34,27.7,13.3,8.37,Healthy
25,55.51,55.18,55.7,22.02,20.3,9.7,Healthy
37,21.12,67.8,16.16,20.93,27.79,59.94,Moderate
25,58.72,47.58,42.14,21.82,16.27,7.96,Healthy
26,63.0,46.4,46.74,46.45,16.45,9.17,Healthy
30,24.64,15.72,32.04,32.62,3.39,52.62,Moderate
31,62.87,60.43,14.79,36.03,3.34,31.21,Moderate
39,73.35,52.57,16.23,7.79,9.86,51.52,Moderate
38,23.65,14.11,44.68,28.64,22.47,55.87,Moderate
40,36.68,15.35,36.88,9.2,2.42,71.21,High
25,75.64,66.2,18.89,37.98,11.05,26.75,Low
28,51.96,56.23,28.83,27.86,9.49,20.82,Low
36,52.97,12.84,56.02,10.16,10.53,51.95,Moderate
27,29.66,55.23,21.27,26.41,11.49,32.06,Moderate
38,26.33,19.12,22.0,6.5,7.21,74.9,High
24,59.87,25.79,38.83,32.97,21.75,15.61,Low
40,28.15,13.27,6.33,14.32,16.17,75.96,High
38,23.38,13.26,7.47,26.24,2.87,76.07,High
29,79.07,63.59,53.71,40.26,14.86,24.37,Low
33,64.41,68.82,33.34,41.55,16.0,27.59,Low
26,59.16,49.7,57.39,39.29,14.97,4.83,Healthy
34,79.9,12.73,44.16,10.42,8.95,56.42,Moderate
26,40.25,61.06,57.3,14.8,24.24,26.84,Low
30,52.22,41.75,20.75,27.0,17.07,24.02,Low
39,20.4,11.36,24.23,13.09,22.08,73.03,High
35,30.31,11.13,14.29,5.41,29.05,74.4,High
39,25.75,20.69,7.21,7.61,19.18,75.49,High
38,56.21,12.0,24.97,35.07,26.03,45.2,Moderate
30,42.2,62.83,42.99,32.49,4.77,29.78,Low
23,65.23,49.39,52.76,30.9,26.52,8.4,Healthy
20,73.78,60.71,12.14,32.62,20.88,29.22,Low
39,21.34,16.36,6.5,49.35,14.94,73.22,High
25,49.51,54.36,58.6,36.03,14.94,9.86,Healthy
34,27.99,10.14,8.74,46.31,1.56,71.5,High
40,30.89,17.89,26.12,5.3,11.95,72.89,High
22,65.84,48.66,46.59,34.98,21.59,8.08,Healthy
40,63.23,32.83,54.68,22.84,21.27,34.66,Moderate
40,23.08,17.86,12.98,24.24,3.09,75.08,High
40,79.08,14.59,7.12,17.85,1.04,74.87,High
40,25.05,20.27,23.11,10.67,2.49,77.4,High
26,59.93,49.99,35.15,11.86,8.81,18.15,Low
25,62.55,45.31,54.78,24.73,22.04,7.39,Healthy
30,74.12,23.03,49.87,37.81,4.22,34.65,Moderate
31,71.88,14.98,20.26,33.58,19.34,38.55,Moderate
34,20.52,18.13,12.86,5.88,22.18,71.98,High
40,22.54,11.58,57.13,9.81,8.95,74.4,High
35,22.43,10.06,24.57,12.34,10.09,70.86,High
36,25.31,10.1,21.55,20.64,3.88,70.6,High
21,39.61,20.35,29.97,22.69,3.99,45.26,Moderate
23,61.52,41.83,52.97,33.26,23.36,8.63,Healthy
25,58.28,60.63,52.28,40.32,26.62,9.35,Healthy
40,28.85,24.75,42.72,5.02,4.44,70.88,High
36,71.71,21.09,27.54,13.07,4.07,55.98,Moderate
22,73.23,39.03,20.82,21.36,19.24,27.46,Low
36,54.58,48.12,55.51,33.16,21.85,19.37,Low
27,58.14,52.01,55.43,30.66,26.55,7.84,Healthy
40,29.54,11.5,46.28,5.88,12.88,71.25,High
38,26.55,30.5,5.35,5.66,12.44,73.3,High
24,64.03,51.34,38.95,30.24,26.32,8.3,Healthy
22,35.16,33.97,47.77,47.8,24.04,29.66,Low
20,66.37,56.52,20.28,29.24,12.76,23.43,Low
26,56.76,47.89,59.98,42.78,15.13,8.53,Healthy
21,71.95,39.32,43.28,16.27,13.55,26.62,Low
28,48.84,22.92,28.75,28.64,3.27,36.39,Moderate
25,57.99,48.41,49.4,40.76,20.86,3.17,Healthy
28,38.43,35.38,29.68,21.92,7.4,35.3,Moderate
24,57.06,49.64,21.23,31.75,8.01,14.71,Low
38,21.51,15.3,28.93,13.18,28.57,70.14,High
24,79.28,50.35,39.02,33.69,8.31,17.3,Low
35,32.9,16.59,20.68,7.35,2.7,71.64,High
23,45.5,29.69,49.25,17.09,20.93,27.12,Low
26,28.62,39.65,37.1,9.94,22.45,36.04,Moderate
29,79.99,17.52,22.31,22.03,9.48,45.83,Moderate
27,31.39,32.69,46.51,38.4,14.98,27.73,Low
39,26.05,10.55,8.43,21.36,8.42,75.74,High
23,61.65,47.21,54.98,45.41,23.46,9.14,Healthy
37,36.59,12.14,21.82,10.56,2.59,72.13,High
27,71.96,28.86,55.33,23.46,16.83,23.95,Low
24,65.22,49.73,49.54,38.65,25.99,6.37,Healthy
24,23.09,15.94,19.27,36.6,25.69,45.75,Moderate
40,77.07,12.35,21.68,9.45,4.01,72.69,High
37,21.74,53.07,31.43,24.71,21.07,43.2,Moderate
21,63.06,33.84,44.96,44.34,27.8,20.46,Low
26,29.37,50.07,48.77,35.61,22.23,17.16,Low
39,42.48,10.59,5.91,17.81,7.15,71.21,High
39,73.82,41.16,39.71,46.12,1.57,43.63,Moderate
30,69.44,61.97,33.43,34.49,6.61,25.74,Low
35,24.17,10.97,11.11,48.78,3.64,73.12,High
36,67.05,24.45,13.0,48.49,23.49,45.77,Moderate
24,66.53,49.66,43.25,28.61,25.09,8.27,Healthy
26,60.35,40.53,55.61,35.56,21.2,6.99,Healthy
35,71.28,36.35,43.67,19.74,10.51,35.18,Moderate
26,67.03,47.41,41.09,28.16,15.52,9.96,Healthy
29,77.47,69.21,37.96,29.36,29.36,29.87,Low
25,29.45,69.32,35.49,27.6,27.07,31.22,Moderate
26,62.2,43.39,45.08,36.49,13.21,8.35,Healthy
26,74.63,59.11,44.05,17.67,24.84,21.6,Low
32,52.2,40.86,37.99,49.34,11.22,27.44,Low
22,30.15,32.49,45.24,15.59,13.2,37.91,Moderate
36,20.99,62.98,13.08,42.93,13.13,54.23,Moderate
31,76.6,42.93,22.66,7.61,27.39,41.23,Moderate
26,52.22,12.74,45.95,46.65,25.77,29.38,Low
40,38.07,27.54,10.98,6.22,2.71,74.67,High
27,56.88,47.1,45.78,30.79,17.36,7.31,Healthy
29,39.6,58.33,53.18,47.32,25.98,25.52,Low
40,29.35,35.09,50.95,30.24,15.42,44.86,Moderate
27,59.4,50.79,35.25,33.79,25.07,7.16,Healthy
38,77.01,44.83,41.49,47.16,8.06,37.96,Moderate
40,38.56,10.54,13.0,8.99,21.01,72.22,High
22,46.78,51.58,43.2,29.08,16.05,14.34,Low
39,30.01,15.35,26.33,7.5,27.73,71.44,High
27,68.72,20.7,48.44,38.95,24.36,23.49,Low
39,22.41,16.16,13.26,17.27,6.2,76.38,High
22,52.41,67.35,51.88,17.4,14.56,24.74,Low
39,64.56,39.01,56.51,25.93,9.06,33.69,Moderate
36,24.87,16.19,21.54,11.37,3.57,73.51,High
25,56.85,36.91,46.99,39.75,16.63,9.98,Healthy
21,74.7,61.77,21.96,38.23,14.68,26.77,Low
24,25.47,54.03,27.21,34.2,12.15,27.75,Low
23,59.26,60.69,49.91,35.13,12.8,10.55,Low
24,68.97,53.29,57.9,36.41,16.34,9.34,Healthy
23,57.45,46.8,52.91,22.57,18.58,9.94,Healthy
40,65.3,16.65,24.98,23.25,25.66,49.82,Moderate
38,39.06,13.57,9.6,7.46,20.51,70.15,High
23,58.33,52.56,55.36,33.39,25.43,6.91,Healthy
26,62.83,45.87,18.42,14.01,17.08,21.68,Low
35,71.7,62.99,28.29,19.83,21.76,35.62,Moderate
26,50.84,15.7,27.76,36.03,21.91,27.9,Low
30,49.03,35.96,53.32,29.12,3.24,28.4,Low
21,75.17,27.29,25.16,46.03,19.52,32.91,Moderate
28,46.04,63.22,39.42,45.16,3.13,29.75,Low
39,60.56,47.41,42.98,15.78,26.81,30.71,Moderate
37,22.66,38.32,5.02,7.02,29.45,70.07,High
28,61.09,56.42,58.96,35.37,18.8,9.06,Healthy
22,46.95,66.73,34.77,43.04,12.44,25.82,Low
27,60.15,44.67,49.45,38.88,28.94,9.11,Healthy
33,29.58,15.16,10.98,8.23,4.42,73.16,High
24,52.04,50.67,37.66,17.24,21.99,14.63,Low
26,30.33,17.49,54.39,40.05,26.76,35.81,Moderate
30,47.97,63.0,47.18,21.74,27.02,25.87,Low
26,55.33,49.41,40.96,36.07,24.92,6.44,Healthy
38,27.68,18.81,26.77,11.16,4.38,71.37,High
26,64.19,52.87,32.93,32.45,16.62,8.92,Healthy
33,69.21,32.94,36.45,12.22,23.92,36.71,Moderate
22,73.63,49.27,34.04,43.82,2.9,24.18,Low
25,36.16,49.38,39.4,18.01,11.15,23.03,Low
20,55.23,24.53,30.01,12.18,29.94,39.03,Moderate
25,61.46,55.29,40.72,36.6,17.78,5.13,Healthy
21,65.98,53.71,42.77,34.3,21.51,11.26,Low
40,25.07,32.82,7.03,8.23,11.94,73.21,High
26,26.92,41.46,45.51,42.4,8.32,28.85,Low
40,78.73,42.92,43.38,24.72,15.47,37.71,Moderate
35,50.31,52.59,57.85,19.75,4.63,32.58,Moderate
37,26.96,54.91,35.18,46.21,29.21,43.95,Moderate
33,48.17,24.34,16.5,21.4,20.09,42.22,Moderate
33,26.54,38.22,51.85,22.38,3.64,44.88,Moderate
40,51.42,42.83,45.34,37.62,24.82,29.87,Low
25,60.36,45.68,24.8,30.5,17.25,9.09,Healthy
23,44.42,48.65,23.5,15.92,25.71,26.05,Low
22,54.54,50.42,55.56,39.54,24.58,9.48,Healthy
37,21.38,25.01,8.14,13.29,3.15,76.26,High
25,75.47,38.64,55.75,27.78,13.38,17.68,Low
29,53.66,50.62,51.92,10.44,14.13,21.63,Low
35,22.19,27.39,16.99,5.36,3.3,73.95,High
24,54.13,52.2,48.03,29.51,14.45,8.12,Healthy
27,61.01,52.9,41.9,28.61,17.11,7.62,Healthy
39,34.02,19.48,23.62,5.14,3.31,75.18,High
37,71.11,20.06,28.12,43.09,21.61,43.2,Moderate
36,21.23,25.45,6.48,10.41,28.34,72.33,High
27,55.21,27.72,22.46,14.73,2.78,38.65,Moderate
27,54.96,52.42,49.44,31.62,23.23,7.63,Healthy
30,58.94,20.21,14.9,22.96,21.41,34.92,Moderate
23,64.99,44.2,53.52,32.9,23.84,9.46,Healthy
25,54.5,50.68,44.65,48.15,20.69,8.03,Healthy
35,46.83,66.63,43.36,27.06,20.12,31.01,Moderate
37,43.0,11.25,9.39,7.07,7.36,73.35,High
38,70.95,13.61,6.84,6.02,8.68,71.53,High
25,64.7,46.42,36.34,42.11,16.37,8.79,Healthy
24,35.32,21.63,9.59,19.04,29.87,48.04,Moderate
27,36.79,35.06,28.43,18.07,26.21,34.08,Moderate
23,57.11,52.28,39.88,27.75,15.26,9.55,Healthy
33,75.02,45.33,13.94,8.79,8.07,46.55,Moderate
24,45.15,52.74,10.62,22.2,17.01,25.37,Low
36,20.89,19.63,7.69,7.58,28.34,76.88,High
27,32.66,64.33,54.55,48.16,14.42,29.75,Low
28,37.41,58.76,9.57,26.26,27.17,35.09,Moderate
37,26.67,11.59,8.99,14.75,14.64,72.72,High
20,23.16,16.88,29.38,18.77,28.78,54.5,Moderate
33,57.3,68.26,31.56,44.7,20.25,27.28,Low
37,22.07,12.06,10.41,34.57,4.62,71.27,High
25,53.61,50.34,49.37,39.95,11.89,6.97,Healthy
35,31.23,10.14,10.61,21.82,1.42,71.46,High
32,69.91,42.3,39.56,25.65,5.56,28.31,Low
22,52.16,66.83,26.25,47.93,19.82,25.5,Low
39,55.88,19.47,37.98,29.06,17.19,39.61,Moderate
24,65.17,20.03,15.79,46.4,2.05,39.41,Moderate
26,59.2,63.41,7.96,35.06,7.34,25.04,Low
26,41.43,50.77,57.35,42.62,14.11,15.37,Low
26,62.71,43.43,52.35,41.24,13.04,9.6,Healthy
25,56.93,42.2,55.96,38.73,15.25,7.87,Healthy
38,21.23,21.68,58.71,9.36,2.41,72.07,High
